日期,茅台收盘,平安收盘,茅台收益率,平安收益率
2025-01-24,8421.37,50.86,-0.004158911327800774,0.009728012705975786
2025-01-27,8416.29,50.85,-0.0006032272658723636,-0.00019661816751859185
2025-02-05,8259.57,49.72,-0.018621031357046958,-0.022222222222222254
2025-02-06,8304.99,50.25,0.005499075617737992,0.010659694288012833
2025-02-07,8421.37,50.88,0.01401326190639618,0.012537313432835928
2025-02-10,8398.8,50.9,-0.0026800864942404523,0.00039308176100627534
2025-02-11,8330.92,50.52,-0.008082106967661984,-0.00746561886051067
2025-02-12,8456.54,51.08,0.015078766810868505,0.011084718923198622
2025-02-13,8567.39,51.02,0.013108197915459252,-0.0011746280344556714
2025-02-14,8617.33,51.7,0.005829079801433101,0.013328106624852953
2025-02-17,8600.35,51.84,-0.0019704479229645244,0.0027079303675048294
2025-02-18,8617.33,51.31,0.001974338253675656,-0.010223765432098797
2025-02-19,8697.73,51.45,0.009330036101669492,0.0027285129604366354
2025-02-20,8612.31,50.78,-0.009820953283212974,-0.013022351797862042
2025-02-21,8683.71,51.2,0.008290458657433275,0.00827097282394651
2025-02-24,8637.78,52.0,-0.005289213941967019,0.015625
2025-02-25,8511.81,50.98,-0.014583608288240901,-0.0196153846153847
2025-02-26,8542.01,51.62,0.003548011527513051,0.012553942722636435
2025-02-27,8670.39,51.62,0.01502924955601781,0.0
2025-02-28,8746.92,50.38,0.008826592575420511,-0.024021697016660126
2025-03-03,8677.73,50.33,-0.007910212966392827,-0.000992457324335172
2025-03-04,8592.76,50.08,-0.009791731247687951,-0.004967216371945193
2025-03-05,8573.97,50.38,-0.0021867246379511096,0.005990415335463295
2025-03-06,8773.0,51.64,0.023213283927982165,0.02500992457324336
2025-03-07,8848.47,51.5,0.008602530491280014,-0.0027110766847405765
2025-03-10,8858.02,51.25,0.0010792826330427996,-0.004854368932038833
2025-03-11,8987.56,51.5,0.014624035619698272,0.004878048780487809
2025-03-12,8956.91,51.15,-0.0034102693055734212,-0.006796116504854344
2025-03-13,8932.74,51.14,-0.002698475255417332,-0.00019550342130980614
2025-03-14,9386.18,53.47,0.050761580433327236,0.04556120453656631
2025-03-17,9435.67,53.38,0.005272645527786501,-0.0016831868337384703
