日期,茅台收盘,平安收盘,茅台收益率,平安收益率,茅台5日均线,茅台20日均线
2020-07-02,8146.75,76.0,0.0316442231469218,0.0340136054421769,0.01110857400676376,0.004961435016809095
2020-07-03,8135.64,77.96,-0.0013637340043575,0.0257894736842103,0.0105056914949594,0.005281061787308695
2020-07-06,8428.13,84.12,0.0359516891111209,0.0790148794253464,0.017284881196412718,0.006780927773957125
2020-07-07,8870.32,83.22,0.0524659681329073,-0.0106990014265335,0.027815798045642583,0.008824986897240825
2020-07-08,8836.85,85.69,-0.0037732573345719,0.0296803652968036,0.02298497781040412,0.00927257499356452
2020-07-09,8960.76,85.92,0.0140219648404125,0.0026840938265841,0.019460526149102257,0.00961734855736988
2020-07-10,9000.21,82.34,0.0044025283569695,-0.0416666666666666,0.020613778621367658,0.009596799791039851
2020-07-13,9342.6,82.36,0.0380424456762678,0.0002428953121205,0.021031929934397037,0.012280588028496435
2020-07-14,9242.15,81.3,-0.0107518249737761,-0.01287032540068,0.008388371313060358,0.01119844191968616
2020-07-15,9194.57,80.22,-0.0051481527566638,-0.0132841328413283,0.00811339222864198,0.01207090430670512
2020-07-16,8498.48,78.22,-0.0757066398972436,-0.024931438544004,-0.009832328718889243,0.007562275551269264
2020-07-17,8669.57,78.02,0.0201318353399666,-0.0025568908207619,-0.006686467322289821,0.008530605063472245
2020-07-20,8613.85,82.8,-0.0064270776982018,0.061266341963599,-0.015580371997183743,0.007936255354990804
2020-07-21,8769.82,80.76,0.018106886003355,-0.0246376811594202,-0.009808629801757524,0.00793067900865953
2020-07-22,8820.47,79.93,0.0057754891206431,-0.0102773650321941,-0.007623901426296142,0.00824744564280153
2020-07-23,8810.02,79.0,-0.0011847441236123,-0.0116351807831853,0.007280477728430118,0.007004312291351724
2020-07-24,8404.52,77.0,-0.0460271372823217,-0.0253164556962025,-0.005951316796027542,0.004620421499502425
2020-07-27,8541.44,76.43,0.0162912337646885,-0.0074025974025973,-0.0014076545034494826,0.005332196157544134
2020-07-28,8779.87,76.38,0.0279144968529896,-0.0006541933795631,0.0005538676664774374,0.006737351805855714
2020-07-29,8789.92,77.3,0.0011446638731551,0.0120450379680545,-0.0003722973830201625,0.00577554280743245
2020-07-30,8830.12,76.03,0.00457342046344,-0.0164294954721861,0.0007793355343902973,0.004422002673258358
2020-07-31,8820.97,75.9,-0.0010362260082537,-0.0017098513744573,0.0097775177892039,0.00443837807306355
2020-08-03,8769.82,76.44,-0.00579868200436,0.0071146245059288,0.0053595346353942,0.002350859517289504
2020-08-04,8779.82,78.67,0.0011402742587647,0.0291732077446362,4.6901165492187895e-06,-0.00021542517641762594
2020-08-05,8769.82,77.13,-0.0011389755143044,-0.0195754417185712,-0.0004520377609426812,-8.371108540425094e-05
2020-08-06,8618.87,77.15,-0.0172124399360532,0.0002593024763388,-0.004809209840841321,-0.0016454313242275358
2020-08-07,8583.9,76.33,-0.0040573764310172,-0.0106286454957875,-0.005413439925394021,-0.002068426563626871
2020-08-10,8598.93,77.01,0.0017509523643099,0.0089086859688196,-0.0039035130516600416,-0.003883001229224766
2020-08-11,8641.74,76.77,0.0049785263980517,-0.0031164783794314,-0.003135862623802642,-0.003096483660633376
2020-08-12,8563.55,77.16,-0.0090479463626538,0.0050801094177412,-0.004717656793472522,-0.003291473340932876
2020-08-13,8604.0,76.6,0.0047235083580992,-0.0072576464489373,-0.0003304671346420417,0.0007300340718342643
2020-08-14,8734.65,78.19,0.0151847977684798,0.0207571801566579,0.0035179677052573585,0.0004826821932599243
2020-08-17,8880.37,81.1,0.0166829810009561,0.0372170354265251,0.006504373432586599,0.0016381851282178193
2020-08-18,8955.74,79.75,0.0084872589768218,-0.0166461159062885,0.007206119948340618,0.0011572037768911591
2020-08-19,8865.29,78.17,-0.0100996679224719,-0.0198119122257053,0.006995775636376998,0.00036344592473540907
2020-08-20,8749.72,77.6,-0.0130362345732628,-0.0072917999232443,0.0034438270501045984,-0.00022912859774711585
2020-08-21,8810.02,78.25,0.0068916491041999,0.0083762886597937,0.001785197317248618,0.0024168107215789643
2020-08-24,8912.27,77.8,0.0116061030508443,-0.0057507987220447,0.0007698217272262584,0.0021825541858867545
2020-08-25,9066.28,78.11,0.0172806703567105,0.0039845758354755,0.0025285040032039983,0.0016508628610727993
2020-08-26,9066.28,76.8,0.0,-0.0167712200742542,0.0045484375876983785,0.0015936296674150447
2020-08-27,9086.38,76.54,0.0022170063135042,-0.0033854166666665,0.007599085765051779,0.0014758089599182544
2020-08-28,9217.03,77.89,0.014378663450131,0.0176378364253984,0.009096488634237999,0.0022465534328374895
2020-08-31,9365.26,76.62,0.0160821869951599,-0.0163050455770958,0.009991705423101118,0.0033405968828134846
2020-09-01,9443.04,76.38,0.0083051618428107,-0.0031323414252154,0.008196603720321159,0.0036988412620157845
2020-09-02,9407.97,75.93,-0.0037138463884512,-0.0058915946582873,0.007453834442630919,0.0035700977183084443
2020-09-03,9397.92,75.39,-0.001068243202306,-0.0071118135124457,0.006796784539468878,0.004377307554995805
2020-09-04,9282.35,74.82,-0.01229740197831,-0.0075606844409074,0.0014615714537806787,0.003965306277631165
2020-09-07,9048.7,75.06,-0.0251714274941151,0.0032076984763433,-0.006789151444074321,0.0026191872847099147
2020-09-08,8987.9,77.14,-0.0067191972327518,0.0277111644018117,-0.00979402325918682,0.0020343011031697398
2020-09-09,8870.32,76.48,-0.013082032510375,-0.0085558724397198,-0.011667660483571582,0.0018325967957836795
2020-09-10,8959.76,76.52,0.0100830635196926,0.0005230125523012,-0.00943739913917186,0.0021005745538633493
2020-09-11,9096.43,77.21,0.0152537567970569,0.0090172503920542,-0.003927167384098482,0.0021040225052922044
2020-09-14,9262.25,78.55,0.0182291294496852,0.0173552648620645,0.004752944004661578,0.0021813299277286596
2020-09-15,9232.1,79.91,-0.0032551485870063,0.0173138128580521,0.005445753733810678,0.0015942095495372545
2020-09-16,9056.74,78.6,-0.0189945949458953,-0.0163934426229508,0.004263241246706618,0.0011494631983660847
2020-09-17,8782.48,79.0,-0.0302824195019399,0.0050890585241731,-0.0038098553576198816,0.0002871539519322298
2020-09-18,8905.49,82.89,0.0140062943496597,0.0492405063291139,-0.004059347847099323,0.0006428862142052196
2020-09-21,8763.79,80.93,-0.0159115332227647,-0.0236457956327662,-0.010887480381589303,-0.0007329955994752305
2020-09-22,8758.21,79.07,-0.0006367108294472,-0.0229828246632893,-0.010363792830077483,-0.0016288646587831151
2020-09-23,8679.27,78.56,-0.0090132572751736,-0.0064499810294674,-0.008367525295933143,-0.0020795275225417953
2020-09-24,8575.46,77.07,-0.0119606833293585,-0.0189663951120163,-0.004703178061416863,-0.0027884120046849305
2020-09-25,8604.55,77.59,0.0033922378507975,0.0067471130141432,-0.006825989361189303,-0.0033377332846516055
2020-09-28,8734.65,77.95,0.0151199074908043,0.0046397731666452,-0.0006197012184755022,-0.003385847259869386
2020-09-29,8690.93,76.8,-0.0050053522465123,-0.0147530468248878,-0.0014934295018885224,-0.004051372964335535
2020-09-30,8772.33,76.26,0.0093660862531397,-0.0070312499999999,0.0021824392037741373,-0.0033973763322559906
2020-10-09,8910.51,77.9,0.0157518014028199,0.021505376344086,0.007724936150209817,-0.0025563741019996957
2020-10-12,9184.92,80.86,0.0307962170515492,0.0379974326059049,0.013205731990360157,-0.0004016931505067354
2020-10-13,9126.58,81.38,-0.0063517156382418,0.0064308681672025,0.008911407364550938,0.0005392924422869293
2020-10-14,9076.33,81.38,-0.0055058959654109,0.0,0.008811298620771218,0.0005999575056539745
2020-10-15,9056.23,81.4,-0.0022145514762024,0.0002457606291472,0.0064951710749027985,0.0011433315573626045
2020-10-16,8990.91,82.0,-0.0072127143413981,0.0073710073710073,0.0019022679260591979,0.00027854266430806944
2020-10-19,8925.59,81.85,-0.0072651155444776,-0.001829268292683,-0.005709998593146162,-0.0008474009527686555
2020-10-20,9101.46,81.23,0.0197040195662134,-0.0075748320097738,-0.0004988515522551223,-0.0007736564469422453
2020-10-21,9098.09,82.4,-0.0003702702643311,0.0144035454881201,0.0005282735879608375,-0.0006294125308084855
2020-10-22,9144.17,82.1,0.005064799315021,-0.0036407766990292,0.0019841437462055174,0.0005735571822373294
2020-10-23,9007.64,83.5,-0.0149308247768797,0.0170523751522533,0.00044052165910919705,0.0013411369184903395
2020-10-26,8644.2,82.2,-0.0403479712777151,-0.015568862275449,-0.0061760494875383026,-0.0013765763628784005
2020-10-27,8553.75,81.07,-0.0104636634969113,-0.0137469586374696,-0.012209586100163242,-0.0011041828765857304
2020-10-28,8753.79,79.58,0.0233862341078474,-0.0183791784877266,-0.007458285225727541,9.696437027899972e-05
2020-10-29,8810.02,78.66,0.0064235034196615,-0.0115606936416184,-0.007186544404799442,0.0008688024050207547
2020-10-30,8779.97,77.83,-0.0034108889650649,-0.010551741673023,-0.0048825572424364815,0.0012962921232354348
2020-11-02,8800.02,77.23,0.0022836068915954,-0.0077091095978413,0.003643758391425617,0.0012408605752753296
2020-11-03,8905.49,79.16,0.0119852000336362,0.0249902887478958,0.008133531097535117,0.0010841252024169246
2020-11-04,8928.5,79.5,0.0025837994315867,0.0042950985346135,0.003973044162282978,0.0014635827863218747
2020-11-05,9040.66,80.94,0.012562020496164,0.0181132075471697,0.005200747577583478,0.0016233794984730897
2020-11-06,8933.73,81.3,-0.0118276762979694,0.0044477390659747,0.0035173901110025774,0.00024440561343362486
2020-11-09,9144.52,82.98,0.0235948478407117,0.0206642066420665,0.007779638300825839,-0.0001156628471082501
2020-11-10,9156.73,83.2,0.0013352259057883,0.0026512412629549,0.005649643475256259,0.0002686842300932549
2020-11-11,9088.14,83.52,-0.0074906653357694,0.0038461538461538,0.003634750521785039,0.00016944576157532985
2020-11-12,9105.43,82.27,0.0019024794952544,-0.0149664750957854,0.0015028423216031186,0.0003752973101481699
2020-11-13,8955.74,80.34,-0.0164396409614923,-0.0234593411936306,0.000580449388898538,-8.604902085654013e-05
2020-11-16,9081.61,83.1,0.0140546733156612,0.0343539955190439,-0.0013275855161115613,0.0009799404221503998
2020-11-17,9010.0,84.03,-0.0078851657360314,0.0111913357400723,-0.0031716638444755016,-0.00039951884296184
2020-11-18,8898.71,85.37,-0.0123518312985572,0.0159466857074854,-0.004143897037033062,-0.000998596894673145
2020-11-19,9032.06,85.42,0.0149853180966679,0.0005856858381163,-0.0015273293167503612,-0.0005025709555908
2020-11-20,9030.91,84.54,-0.0001273242206096,-0.0103020369936782,0.001735134031426179,0.0002376040722227051
2020-11-23,9383.9,86.22,0.039086869429548,0.0198722498225691,0.006741573254203538,0.00420934610758586
2020-11-24,9249.69,85.0,-0.0143021558200747,-0.014149849222918,0.005458175237394879,0.00401742149142769
2020-11-25,9065.68,87.25,-0.0198936396787352,0.026470588235294,0.0039498135613592784,0.0018534278020985596
2020-11-26,9103.42,89.15,0.0041629530272411,0.0217765042979942,0.001785340547473918,0.0017404002824775399
2020-11-27,9121.05,90.1,0.0019366348031837,0.0106561974200782,0.002198132352232578,0.00200777647088997
2020-11-30,9000.51,90.03,-0.013215583732136,-0.0007769145394005,-0.008262358280104222,0.0012328169397034
2020-12-01,9116.53,93.38,0.0128903806562072,0.0372098189492391,-0.0028238509848478423,0.00127807597083195
2020-12-02,9121.61,92.85,0.0005572295599312,-0.0056757335617905,0.001266322862885438,0.0011767474772491748
2020-12-03,9176.83,91.87,0.0060537558610813,-0.0105546580506191,0.0016444834296534781,0.0008513342454950399
2020-12-04,9398.47,92.19,0.0241521309646139,0.0034831827582453,0.006087582661939518,0.0026503246086242048
2020-12-07,9495.4,90.38,0.0103133807949591,-0.0196333658748237,0.01079337556735854,0.001986251256336575
2020-12-08,9684.33,88.05,0.0198970027592308,-0.0257800398318212,0.01219469998796326,0.0029143400990086997
2020-12-09,9634.08,87.87,-0.0051887946817177,-0.0020442930153321,0.011045495139633479,0.003029433631711285
2020-12-10,9598.41,87.68,-0.0037024811917691,-0.0021622851940366,0.009094247729063398,0.0027491855973601096
2020-12-11,9533.59,86.1,-0.0067532018323868,-0.0180200729927009,0.002913181169663259,0.003233507553815385
2020-12-14,9578.81,87.69,0.0047432289410389,0.0184668989547038,0.001799150798879219,0.00276793533508427
2020-12-15,9513.54,86.3,-0.0068139988161367,-0.015851294332307,-0.0035430495161942813,0.002821493681079005
2020-12-16,9634.08,86.84,0.0126703624518316,0.0062572421784472,2.8781910515578852e-05,0.004072603368598445
2020-12-17,9762.27,88.98,0.0133058890937174,0.0246430216490096,0.003430455967612879,0.00398863191845092
2020-12-18,9659.21,87.79,-0.0105569708684559,-0.01337379186334,0.0026697021603990585,0.003467149586058605
2020-12-21,9646.65,87.05,-0.0013003133796655,-0.0084292060599158,0.0014609936962581786,0.0014477904455979299
2020-12-22,9840.1,84.15,0.0200535937346126,-0.0333141872487074,0.006834512206408039,0.0031655779233322953
2020-12-23,9642.37,84.85,-0.0200943079846749,0.0083184789067141,0.00028157811910673944,0.00315554450803531
2020-12-24,9585.54,84.2,-0.0058937792264764,-0.0076605774896876,-0.003558355544932021,0.002652707895349435
2020-12-25,9583.84,83.2,-0.000177350467475,-0.0118764845605701,-0.0014824314647358407,0.0025470086318165
2020-12-28,9799.9,84.62,0.0225441994023272,0.0170673076923077,0.0032864710916626996,0.00433499778853966
2020-12-29,9769.75,85.5,-0.0030765620057346,0.010399432758213,-0.0013395600564067409,0.0035366506554425697
2020-12-30,10101.39,85.88,0.0339455973796667,0.0044444444444444,0.00946842101646158,0.005206069046429345
2020-12-31,10428.0,86.98,0.0323331739493277,0.0128085700978108,0.0171138116516224,0.006520039950841666
2021-01-04,10422.98,85.18,-0.0004813962408899,-0.0206944125086225,0.01705300249693942,0.005288363590566475
2021-01-05,10736.77,84.27,0.0301055936018299,-0.0106832589809815,0.018565281336839958,0.006277974230910015
2021-01-06,10940.53,85.74,0.0189777745076034,0.017443930224279,0.02297614863950756,0.006232012818328645
2021-01-07,11141.52,86.26,0.0183711392409691,0.0060648472125031,0.01986125701176804,0.007410009514462984
2021-01-08,10890.28,86.1,-0.0225498854734362,-0.0018548574078368,0.008884645127215261,0.00646763930037963
2021-01-11,10939.17,84.03,0.0044893244250836,-0.0240418118466898,0.00987878926040996,0.007029765613253152
2021-01-12,11246.54,87.82,0.0280981098200321,0.0451029394263953,0.0094772925040504,0.00819750965720281
2021-01-13,11262.12,87.54,0.0013853149501981,-0.0031883397859255,0.00595880059256934,0.00860747534551955
2021-01-14,11111.37,85.27,-0.0133855792692672,-0.0259310029700708,-0.00039254310947791987,0.00730467825946461
2021-01-15,10850.08,86.9,-0.0235155520876364,0.0191157499706815,-0.0005856764323179601,0.005463606200396921
2021-01-18,10754.61,87.2,-0.008799013463495,0.0034522439585731,-0.00324334401003368,0.005551504070644965
2021-01-19,10485.33,86.8,-0.0250385648573031,-0.0045871559633028,-0.01387067894550072,0.004364591496763086
2021-01-20,10642.21,85.2,0.0149618562315156,-0.0184331797235022,-0.01115537068923722,0.004110004621608236
2021-01-21,10789.79,84.44,0.0138674203948241,-0.0089201877934272,-0.00570477075641896,0.005808091040583185
2021-01-22,10839.78,83.8,0.0046330836837418,-0.0075793462813832,-7.504360214332009e-05,0.006334434186094096
2021-01-25,11317.39,84.88,0.0440608573236724,0.012887828162291,0.01049693055529016,0.008546344575651465
2021-01-26,11151.02,83.0,-0.0147003858663524,-0.0221489161168708,0.0125645663534803,0.006684115312217484
2021-01-27,10885.26,83.04,-0.0238327973584479,0.0004819277108434,0.004805635635487601,0.005646303544581821
2021-01-28,10880.23,80.92,-0.0004620927750004,-0.0255298651252409,0.0019397330015227,0.003925919036848465
2021-01-29,11021.83,79.08,0.0130144307611144,-0.0227385071675729,0.0036160024169972203,0.0029599818774378
2021-02-01,10987.36,79.27,-0.0031274298369688,0.0024026302478501,-0.005821655015131021,0.0028276801976338554
2021-02-02,11166.65,78.18,0.0163178415925207,-0.0137504730667338,0.000381990476643599,0.0021382925971683954
2021-02-03,11392.31,76.54,0.0202083883707289,-0.0209772320286518,0.009190227622478958,0.0021998232903246697
2021-02-04,12050.25,79.62,0.0577529930277529,0.0402403971779461,0.02083324478302962,0.00416891597966386
2021-02-05,12010.81,79.72,-0.003272961141885,0.0012559658377291,0.01757576640242974,0.00513276219624142
2021-02-08,12291.19,78.57,0.0233439709728153,-0.0144254892122429,0.02287004656438656,0.0060754945236280045
2021-02-09,12731.52,78.13,0.0358248469025375,-0.005600101820033,0.026771447626389916,0.006461831377753274
2021-02-10,13457.95,79.25,0.0570576019202735,0.0143350825547166,0.034141290336298834,0.009245445726257046
2021-02-18,12804.73,82.38,-0.0485378530905524,0.0394952681388012,0.01288312111263778,0.007487832035192784
2021-02-19,12749.45,84.2,-0.0043171546764358,0.022092740956543,0.012674282405727617,0.008447751905752815
2021-02-22,11885.29,83.0,-0.0677801787528089,-0.0142517814726841,-0.005550547539397222,0.00549869364128712
2021-02-23,11980.66,84.32,0.0080242047101921,0.0159036144578312,-0.0111106759778663,0.00715183211966188
2021-02-24,11387.74,83.78,-0.049489760998142,-0.0064041745730549,-0.0324201485615494,0.003929251258179001
2021-02-25,11191.77,87.14,-0.0172088579472309,0.0401050370016711,-0.0261543495328851,0.0023754373410762504
2021-02-26,11054.99,85.18,-0.012221480605838,-0.0224925407390405,-0.027735214718765538,0.0015327091265972602
2021-03-01,11231.97,84.84,0.016009060161972,-0.0039915473115754,-0.010977366935809361,0.00013011926851223994
2021-03-02,10729.49,83.23,-0.0447365867252137,-0.0189768976897689,-0.021529525222890523,-0.0013716907744308253
2021-03-03,11141.52,86.75,0.0384016388476993,0.0422924426288597,-0.003951245253722262,0.0017400310358765346
2021-03-04,10603.87,86.3,-0.0482564317974566,-0.0051873198847262,-0.010160760023767403,-0.0006496859152462755
2021-03-05,10740.09,84.5,0.0128462533018605,-0.0208574739281575,-0.005147213242227703,-0.0006580947882089706
2021-03-08,10237.06,84.95,-0.0468366652420976,0.0053254437869822,-0.01771635832304162,-0.0028435565584654108
2021-03-09,10121.44,84.05,-0.0112942583124451,-0.0105944673337258,-0.0110278926404879,-0.0042241615537137005
2021-03-10,10287.36,83.28,0.0163929243269731,-0.009161213563355,-0.015429635544633141,-0.00441493475590149
2021-03-11,10679.24,86.36,0.0380933495085229,0.036983669548511,0.00184032071656276,-0.00539791693186299
2021-03-12,10568.7,85.55,-0.0103509238485134,-0.0093793422880963,-0.00279911471351202,-0.00575181506719441
2021-03-15,10314.69,85.11,-0.0240341763887705,-0.0051431911163062,0.0017613830571533997,-0.0081207224352737
2021-03-16,10490.81,85.4,0.0170746769898075,0.0034073551874045,0.00743517011760392,-0.0090582309309102
2021-03-17,10590.6,82.54,0.0095121349066469,-0.0334894613583137,0.00605901223353868,-0.01143550428159153
2021-03-18,10788.28,81.42,0.0186656091250732,-0.0135691785800824,0.0021734641568487397,-0.00807533117081025
2021-03-19,10488.3,79.64,-0.0278061006944574,-0.0218619503807419,-0.001317571212340061,-0.009249778471711328
2021-03-22,10387.75,79.82,-0.0095868729918098,0.0022601707684579,0.0015718894670520788,-0.006340113183661375
2021-03-23,10417.95,80.05,0.0029072705831387,0.0028814833375094,-0.001261591814281681,-0.006595959890014045
2021-03-24,10382.78,79.01,-0.0033759040886163,-0.0129918800749531,-0.003839199613334321,-0.00429026704453776
2021-03-25,10292.33,79.2,-0.0087115396839767,0.0024047588912794,-0.0093146293751443,-0.00386540113137505
2021-03-26,10503.37,80.01,0.0205045893398287,0.0102272727272727,0.00034750863171291864,-0.002229097634091715
2021-03-29,10609.4,79.13,0.0100948552702606,-0.0109986251718536,0.004283854284126999,-0.002524807878677285
2021-03-30,10719.69,79.37,0.0103954983316683,0.0030329836977127,0.005781499833832919,0.00023179637416681506
2021-03-31,10483.27,78.7,-0.0220547422546734,-0.008441476628449,0.0020457322006214988,-0.00279102268095182
2021-04-01,10661.65,79.2,0.0170156830836178,0.0063532401524777,0.007191176754140399,0.0004725830631019001
2021-04-02,11252.07,78.88,0.055377919927966,-0.0040404040404041,0.014165842871767859,0.002599166394407175
2021-04-06,11071.32,79.03,-0.0160637109438529,0.0019016227180528,0.008934129628945159,0.0041378141093194095
2021-04-07,10744.56,78.45,-0.029514095880166,-0.0073389851954953,0.0009522107865782989,0.0032268222309333656
2021-04-08,10789.79,78.63,0.0042095720997417,0.0022944550669214,0.006205073657461318,0.0026176546195717954
2021-04-09,10538.55,77.16,-0.0232849758892436,-0.018695154521175,-0.0018550581371109618,-0.0004512616503165298
2021-04-12,10482.72,77.16,-0.0052976927565936,0.0,-0.01399018067402288,-0.00019860009572053981
2021-04-13,10543.57,76.56,0.0058047911229146,-0.0077760497667184,-0.009616480260669382,0.001293348279863715
2021-04-14,10674.22,77.15,0.0123914385734622,0.0077063740856844,-0.0012353733699437424,0.0010591863590464503
2021-04-15,10516.44,75.81,-0.0147814079155197,-0.0173687621516526,-0.005033569372996022,-0.00015549078206187982
2021-04-16,10714.31,75.7,0.0188153025168211,-0.0014509959108296,0.0033864863082169174,-0.00014800611247448495
2021-04-19,10880.23,76.18,0.0154858315654484,0.0063408190224572,0.007543191172625317,0.002016590500520805
2021-04-20,10914.4,76.0,0.0031405586095147,-0.0023628248884222,0.007010344669945339,0.0026529620805870306
2021-04-21,10840.03,75.62,-0.0068139338855089,-0.0049999999999998,0.003169270178151117,0.0021669018571546504
2021-04-22,10716.93,74.37,-0.0113560571326832,-0.0165300185136206,0.0038543403347184174,0.001767894204951305
2021-04-23,10985.45,74.26,0.025055682924121,-0.0014790910313298,0.0051024164161783975,0.0034562553353561904
2021-04-26,10829.08,72.89,-0.0142342826192828,-0.0184486937786156,-0.0008416064207678421,0.0017193117374006152
2021-04-27,10912.59,73.27,0.0077116430943349,0.0052133351625736,7.261047619619796e-05,0.0016001511286043303
2021-04-28,10649.09,72.81,-0.0241464217019057,-0.0062781493107683,-0.0033938870870831627,-0.00012694487307436975
2021-04-29,10570.5,73.82,-0.0073799733122736,0.0138717209174563,-0.0025986703230012425,0.00060679357404562
2021-04-30,10472.12,72.5,-0.0093070337259353,-0.0178813329720941,-0.009471213653012503,-0.000709342266432035
2021-05-06,10232.03,70.53,-0.0229265898404525,-0.0271724137931034,-0.011209675097246444,-0.00462456775485296
2021-05-07,9950.65,70.1,-0.0274999193708385,-0.0060966964412307,-0.01825198759028112,-0.00519637817620224
2021-05-10,9830.2,70.03,-0.0121047368764853,-0.0009985734664763,-0.01584365062519704,-0.004325910226018205
2021-05-11,10232.03,70.28,0.0408770930398161,0.0035698986148793,-0.006192237354779103,-0.002492534179014485
2021-05-12,10357.65,69.93,0.0122771336675127,-0.0049800796812747,-0.0018754038760895036,-0.0007144287011766701
2021-05-13,10294.84,69.14,-0.0060641168604846,-0.0112970112970114,0.0014970907199040764,-0.0007527499063712201
2021-05-14,10487.54,71.18,0.0187181150945523,0.0295053514608043,0.010740697612982237,-0.00010708370778933513
2021-05-17,10729.29,70.37,0.0230511635712473,-0.0113796010115201,0.017771877702528756,0.0004259025420999199
2021-05-18,10736.07,70.9,0.0006319150661413,0.0075316185874663,0.009722842107793797,0.00119656869118297
2021-05-19,10684.27,69.97,-0.0048248567678861,-0.0131170662905502,0.006302444020714037,1.4560726947610014e-05
2021-05-20,10733.91,70.72,0.0046460825119545,0.0107188795197941,0.008444483895201856,-0.000527426725727085
2021-05-21,10649.59,70.05,-0.0078554785721139,-0.0094739819004525,0.0031297651618686162,-0.001077228584808515
2021-05-24,10796.27,69.94,0.0137733001927773,-0.0015703069236259,0.0012741924861746161,-4.786688089420503e-05
2021-05-25,11415.37,72.46,0.0573438789507858,0.0360308836145266,0.012616585263103516,0.0033871299232792447
2021-05-26,11543.5,72.38,0.0112243405163388,-0.0011040574109852,0.0158264247199485,0.002695562802890135
2021-05-27,11669.12,72.9,0.0108823147225711,0.0071843050566455,0.017073671162071816,0.003951392669982829
2021-05-28,11593.75,72.97,-0.0064589274941041,0.0009602194787379,0.017352981377673778,0.0032428641405608796
2021-05-31,11533.46,71.8,-0.0052002156334232,-0.0160339865698232,0.013558278212433678,0.004190174443985005
2021-06-01,11648.77,71.13,0.0099978670754483,-0.0093314763231198,0.004089075837366177,0.005059066463371099
2021-06-02,11553.55,70.87,-0.0081742535907225,-0.0036552790664978,0.00020935701595391695,0.00511570547013174
2021-06-03,11554.66,70.68,9.60743667530739e-05,-0.002680965147453,-0.0019478910552096884,0.006266838680492018
2021-06-04,11701.79,70.85,0.0127333906839319,0.0024052065647988,0.0018905725803975114,0.008278504183230537
2021-06-07,11799.77,70.28,0.008373077964995,-0.0080451658433309,0.004605231300081151,0.009302394925304554
2021-06-08,11397.79,70.41,-0.0340667657081451,0.0018497438816162,-0.004207695256637528,0.005555201987906494
2021-06-09,11440.5,70.3,0.0037472176623714,-0.0015622780854992,-0.001823401006018748,0.005128706187649429
2021-06-10,11636.36,70.01,0.0171198811240766,-0.0041251778093882,0.001581360345445957,0.006287906086877489
2021-06-11,11336.53,69.4,-0.0257666486770776,-0.0087130409941437,-0.006118647526755942,0.004063667898295994
2021-06-15,11407.84,67.07,0.0062902845932573,-0.0335734870317004,-0.006535206201103483,0.0032256239493964937
2021-06-16,11231.97,67.0,-0.0154165906955217,-0.0010436857015058,-0.0028051711985788027,0.0024231986613133445
2021-06-17,11226.49,66.25,-0.0004878930410248,-0.0111940298507462,-0.0036521933392580433,0.002640046847656409
2021-06-18,10895.01,65.1,-0.0295265929065985,-0.0173584905660377,-0.012981488145393063,0.000931413076728759
2021-06-21,10848.27,64.16,-0.0042900373657297,-0.0144393241167434,-0.008686165883123483,0.0011096851370479691
2021-06-22,10814.76,64.73,-0.003088971789972,0.0088840399002494,-0.010562017159769342,0.0002665715379105042
2021-06-23,10628.99,65.82,-0.0171774500774867,0.0168391781245169,-0.010914189036162345,-0.003459494913503121
2021-06-24,10779.99,65.96,0.0142064297736661,0.0021270130659374,-0.007975324473224164,-0.003310390450636756
2021-06-25,10997.27,66.68,0.0201558628533051,0.0109157064887812,0.001961166678756556,-0.0028467130441000555
2021-06-28,11052.6,65.6,0.0050312486644412,-0.0161967606478705,0.0038254238847907364,-0.002272204236172791
2021-06-29,10846.53,64.38,-0.0186444818413766,-0.0185975609756097,0.0007143218745098157,-0.0029444175465704607
2021-06-30,10819.9,64.28,-0.0024551630798053,-0.0015532774153462,0.0036587792740460957,-0.0035670690543331404
2021-07-01,11062.6,64.76,0.0224308912281998,0.0074673304293715,0.005303671564952836,-0.002036811813387025
2021-07-02,10600.32,62.3,-0.0417876448574476,-0.0379864113650402,-0.007085029977197704,-0.004130997774597059
2021-07-05,10504.85,61.91,-0.0090063318843204,-0.0062600321027287,-0.009892546086950024,-0.005217983903009674
2021-07-06,10599.81,62.9,0.0090396340737848,0.0159909546115328,-0.004355722903917744,-0.005184656097570184
2021-07-07,10555.09,62.37,-0.0042189435471012,-0.0084260731319555,-0.004708478997376924,-0.003692264989517989
2021-07-08,10459.62,60.78,-0.0090449252445975,-0.0254930254930254,-0.011003642291936386,-0.0043318721348664345
2021-07-09,10394.85,60.09,-0.0061923855742369,-0.0113524185587363,-0.0038845904352942454,-0.00549748546978211
2021-07-12,10339.03,59.4,-0.0053699668585885,-0.0114827758362456,-0.003157317430147866,-0.0044776513788576545
2021-07-13,10449.07,59.7,0.0106431647843172,0.0050505050505051,-0.002836611288041386,-0.0042600073693046595
2021-07-14,10344.05,57.91,-0.010050655225776,-0.0299832495812396,-0.004002953623776346,-0.003991710595817375
2021-07-15,10524.89,59.98,0.01748251410231,0.0357451217406319,0.001302534245605154,-0.0030931902386506353
2021-07-16,10313.4,59.7,-0.0200942717691111,-0.0046682227409134,-0.0014778429933696865,-0.002621574181776265
2021-07-19,10409.37,59.35,0.0093053697131888,-0.0058626465661641,0.0014572243209857738,-0.0019418038278303396
